NAME	ORIGINAL SIZE	AFTER RESTRICTING TO DATASET	STATUS	
GO_NEGATIVE_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	13		Rejected!	
GO_DNA_RECOMBINATION	215		Rejected!	
GO_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	35		Rejected!	
GO_PROTEIN_FOLDING	224	27		
GO_GLYCOSPHINGOLIPID_METABOLIC_PROCESS	69		Rejected!	
GO_REGULATION_OF_MRNA_POLYADENYLATION	11		Rejected!	
GO_NEURON_MIGRATION	110		Rejected!	
GO_REGULATION_OF_ATTACHMENT_OF_SPINDLE_MICROTUBULES_TO_KINETOCHORE	11		Rejected!	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	11		Rejected!	
GO_REGULATION_OF_ACTION_POTENTIAL	38		Rejected!	
GO_REGULATION_OF_NF_KAPPAB_IMPORT_INTO_NUCLEUS	48		Rejected!	
GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING	26		Rejected!	
GO_REGULATION_OF_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	181	16		
GO_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING	17		Rejected!	
GO_TOLL_LIKE_RECEPTOR_4_SIGNALING_PATHWAY	18		Rejected!	
GO_POSITIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	81		Rejected!	
GO_CALCIUM_ION_REGULATED_EXOCYTOSIS	81		Rejected!	
GO_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND	505	48		
GO_RETINAL_METABOLIC_PROCESS	12		Rejected!	
GO_MOLTING_CYCLE	83		Rejected!	
GO_CHROMOSOME_ORGANIZATION_INVOLVED_IN_MEIOTIC_CELL_CYCLE	51		Rejected!	
GO_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	25		Rejected!	
GO_OOCYTE_MATURATION	18		Rejected!	
GO_DNA_BIOSYNTHETIC_PROCESS	121		Rejected!	
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING	38		Rejected!	
GO_SPERMATID_NUCLEUS_DIFFERENTIATION	18		Rejected!	
GO_MULTI_ORGANISM_LOCALIZATION	68		Rejected!	
GO_NEGATIVE_REGULATION_OF_CELL_DEATH	872	104		
GO_TRANSCRIPTION_INITIATION_FROM_RNA_POLYMERASE_II_PROMOTER	153		Rejected!	
GO_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	156		Rejected!	
GO_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	36		Rejected!	
GO_METANEPHRIC_NEPHRON_DEVELOPMENT	32		Rejected!	
GO_POSITIVE_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS	23		Rejected!	
GO_TRACHEA_DEVELOPMENT	20		Rejected!	
GO_NEUROGENESIS	1402	83		
GO_POSITIVE_REGULATION_OF_T_HELPER_CELL_DIFFERENTIATION	18		Rejected!	
GO_POSITIVE_REGULATION_OF_SEQUENCE_SPECIFIC_DNA_BINDING_TRANSCRIPTION_FACTOR_ACTIVITY	228	24		
GO_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE	13		Rejected!	
GO_POSITIVE_REGULATION_OF_AMINE_TRANSPORT	32		Rejected!	
GO_ENDOMEMBRANE_SYSTEM_ORGANIZATION	465	33		
GO_APOPTOTIC_PROCESS_INVOLVED_IN_DEVELOPMENT	21		Rejected!	
GO_RESPONSE_TO_LOW_DENSITY_LIPOPROTEIN_PARTICLE	14		Rejected!	
GO_RETINOIC_ACID_METABOLIC_PROCESS	21		Rejected!	
GO_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	297	33		
GO_REGULATION_OF_PROTEIN_ACETYLATION	64		Rejected!	
GO_REGULATION_OF_NEUROLOGICAL_SYSTEM_PROCESS	68		Rejected!	
GO_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	152	26		
GO_SODIUM_ION_HOMEOSTASIS	30		Rejected!	
GO_CELLULAR_RESPONSE_TO_HEAT	36		Rejected!	
GO_T_CELL_RECEPTOR_SIGNALING_PATHWAY	146	18		
GO_POSITIVE_REGULATION_OF_LAMELLIPODIUM_ASSEMBLY	16		Rejected!	
GO_PURINE_NUCLEOTIDE_TRANSPORT	11		Rejected!	
GO_REGULATION_OF_PROTEIN_STABILITY	221	36		
GO_REGULATION_OF_DNA_METABOLIC_PROCESS	340	35		
GO_NADH_METABOLIC_PROCESS	35		Rejected!	
GO_POSITIVE_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT	121		Rejected!	
GO_REGULATION_OF_BLOOD_VESSEL_ENDOTHELIAL_CELL_MIGRATION	51		Rejected!	
GO_NATURAL_KILLER_CELL_MEDIATED_IMMUNITY	26		Rejected!	
GO_TELOMERE_MAINTENANCE_VIA_TELOMERASE	17		Rejected!	
GO_REGULATION_OF_GRANULOCYTE_MACROPHAGE_COLONY_STIMULATING_FACTOR_PRODUCTION	15		Rejected!	
GO_GROWTH	410	28		
GO_EMBRYONIC_MORPHOGENESIS	539	29		
GO_LIPID_PARTICLE_ORGANIZATION	14		Rejected!	
GO_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISM_GROWTH	11		Rejected!	
GO_NEGATIVE_REGULATION_OF_LYMPHOCYTE_APOPTOTIC_PROCESS	27		Rejected!	
GO_OOCYTE_DIFFERENTIATION	38		Rejected!	
GO_JAK_STAT_CASCADE_INVOLVED_IN_GROWTH_HORMONE_SIGNALING_PATHWAY	15		Rejected!	
GO_INTERSTRAND_CROSS_LINK_REPAIR	44		Rejected!	
GO_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	17		Rejected!	
GO_POSITIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	33		Rejected!	
GO_GANGLIOSIDE_BIOSYNTHETIC_PROCESS	18		Rejected!	
GO_POSITIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	13		Rejected!	
GO_ANDROGEN_METABOLIC_PROCESS	30		Rejected!	
GO_NEGATIVE_REGULATION_OF_EPIDERMIS_DEVELOPMENT	16		Rejected!	
GO_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	26		Rejected!	
GO_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	52		Rejected!	
GO_REGULATION_OF_T_CELL_CYTOKINE_PRODUCTION	22		Rejected!	
GO_REGULATION_OF_CHEMOKINE_BIOSYNTHETIC_PROCESS	12		Rejected!	
GO_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	29		Rejected!	
GO_MUSCLE_ATROPHY	11		Rejected!	
GO_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	53		Rejected!	
GO_NEGATIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY	162	21		
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	99		Rejected!	
GO_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION	23		Rejected!	
GO_DIGESTIVE_SYSTEM_PROCESS	61	17		
GO_CALCIUM_ION_TRANSPORT	223		Rejected!	
GO_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN_VIA_MHC_CLASS_I	66	15		
GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY	829	87		
GO_PYRIMIDINE_NUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS	24		Rejected!	
GO_CARDIAC_MUSCLE_TISSUE_DEVELOPMENT	140		Rejected!	
GO_LEUKOCYTE_APOPTOTIC_PROCESS	23		Rejected!	
GO_NEGATIVE_REGULATION_OF_EMBRYONIC_DEVELOPMENT	26		Rejected!	
GO_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS	133		Rejected!	
GO_PEPTIDYL_GLUTAMIC_ACID_MODIFICATION	30		Rejected!	
GO_REGULATION_OF_NOTCH_SIGNALING_PATHWAY	67		Rejected!	
GO_INTERFERON_GAMMA_MEDIATED_SIGNALING_PATHWAY	70		Rejected!	
GO_POSITIVE_REGULATION_OF_CYTOKINE_SECRETION	96		Rejected!	
GO_NEGATIVE_REGULATION_OF_MAST_CELL_ACTIVATION	11		Rejected!	
GO_MICROTUBULE_BUNDLE_FORMATION	69		Rejected!	
GO_NEGATIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	88	22		
GO_EMBRYONIC_SKELETAL_JOINT_DEVELOPMENT	14		Rejected!	
GO_RESPONSE_TO_CARBOHYDRATE	168	23		
GO_ORGANIC_ACID_TRANSMEMBRANE_TRANSPORT	103	15		
GO_SYSTEM_PROCESS	1785	93		
GO_REGULATION_OF_TUMOR_NECROSIS_FACTOR_BIOSYNTHETIC_PROCESS	18		Rejected!	
GO_REGULATION_OF_PROTEIN_MATURATION	82		Rejected!	
GO_MONOCARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS	172	17		
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DEVELOPMENT	48		Rejected!	
GO_POSITIVE_REGULATION_OF_VASCULAR_PERMEABILITY	11		Rejected!	
GO_EAR_MORPHOGENESIS	112		Rejected!	
GO_MOVEMENT_OF_CELL_OR_SUBCELLULAR_COMPONENT	1275	82		
GO_NEURON_CELL_CELL_ADHESION	16		Rejected!	
GO_TERMINATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION	62	17		
GO_CELLULAR_RESPONSE_TO_NITROGEN_LEVELS	11		Rejected!	
GO_SYNAPTIC_SIGNALING	424	16		
GO_MITOTIC_CELL_CYCLE_CHECKPOINT	139	19		
GO_RESPONSE_TO_LIPID	888	96		
GO_RESPONSE_TO_NICOTINE	51		Rejected!	
GO_NEGATIVE_REGULATION_OF_MACROAUTOPHAGY	22		Rejected!	
GO_POSITIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	20		Rejected!	
GO_REGULATION_OF_MITOPHAGY	42		Rejected!	
GO_FATTY_ACID_METABOLIC_PROCESS	296	39		
GO_ACTIVATION_OF_IMMUNE_RESPONSE	427	36		
GO_VASCULATURE_DEVELOPMENT	469	43		
GO_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	1492	128		
GO_CELL_CYCLE_G2_M_PHASE_TRANSITION	138	19		
GO_NEGATIVE_REGULATION_OF_CYTOKINE_SECRETION	46		Rejected!	
GO_VITAMIN_TRANSPORT	34		Rejected!	
GO_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	22		Rejected!	
GO_BLASTODERM_SEGMENTATION	15		Rejected!	
GO_NATURAL_KILLER_CELL_ACTIVATION	55		Rejected!	
GO_NEGATIVE_REGULATION_OF_BINDING	131		Rejected!	
GO_POSITIVE_REGULATION_BY_HOST_OF_VIRAL_PROCESS	11		Rejected!	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS	48		Rejected!	
GO_POSITIVE_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	52		Rejected!	
GO_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	62		Rejected!	
GO_RETINA_LAYER_FORMATION	22		Rejected!	
GO_EPIDERMIS_DEVELOPMENT	253	24		
GO_CELLULAR_RESPONSE_TO_ZINC_ION	16		Rejected!	
GO_REGULATION_OF_GASTRULATION	35		Rejected!	
GO_CELLULAR_RESPONSE_TO_IONIZING_RADIATION	52		Rejected!	
GO_ACTIN_MEDIATED_CELL_CONTRACTION	74		Rejected!	
GO_POSITIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE	246	31		
GO_POSITIVE_REGULATION_OF_NEUROTRANSMITTER_TRANSPORT	16		Rejected!	
GO_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS	29		Rejected!	
GO_CELLULAR_RESPONSE_TO_NUTRIENT	39		Rejected!	
GO_POSITIVE_REGULATION_OF_GLUCOSE_TRANSPORT	42		Rejected!	
GO_ADENYLATE_CYCLASE_ACTIVATING_DOPAMINE_RECEPTOR_SIGNALING_PATHWAY	12		Rejected!	
GO_REGULATION_OF_DIGESTIVE_SYSTEM_PROCESS	35		Rejected!	
GO_REGULATION_OF_PLASMA_MEMBRANE_ORGANIZATION	73		Rejected!	
GO_RESPONSE_TO_AMINO_ACID	112		Rejected!	
GO_DETECTION_OF_BIOTIC_STIMULUS	27		Rejected!	
GO_RESPONSE_TO_VITAMIN_A	20		Rejected!	
GO_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	80		Rejected!	
GO_POSITIVE_REGULATION_OF_IMMUNOGLOBULIN_SECRETION	11		Rejected!	
GO_SARCOPLASMIC_RETICULUM_CALCIUM_ION_TRANSPORT	11		Rejected!	
GO_VENTRICULAR_SEPTUM_DEVELOPMENT	54		Rejected!	
GO_POSITIVE_REGULATION_OF_LONG_TERM_SYNAPTIC_POTENTIATION	14		Rejected!	
GO_INSULIN_RECEPTOR_SIGNALING_PATHWAY	80		Rejected!	
GO_VIRION_ASSEMBLY	37		Rejected!	
GO_LIPID_METABOLIC_PROCESS	1158	135		
GO_REGULATION_OF_PROTEIN_LOCALIZATION	950	108		
GO_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS	13		Rejected!	
GO_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS	53		Rejected!	
GO_KERATAN_SULFATE_BIOSYNTHETIC_PROCESS	28		Rejected!	
GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	17		Rejected!	
GO_POSITIVE_REGULATION_OF_LIPID_CATABOLIC_PROCESS	25		Rejected!	
GO_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	127	24		
GO_BLOOD_VESSEL_REMODELING	32		Rejected!	
GO_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT3_PROTEIN	37		Rejected!	
GO_TRIGLYCERIDE_CATABOLIC_PROCESS	21		Rejected!	
GO_REGULATION_OF_SKELETAL_MUSCLE_ADAPTATION	13		Rejected!	
GO_GLIAL_CELL_MIGRATION	37		Rejected!	
GO_MODULATION_BY_VIRUS_OF_HOST_MORPHOLOGY_OR_PHYSIOLOGY	37		Rejected!	
GO_PROTEIN_K48_LINKED_DEUBIQUITINATION	20		Rejected!	
GO_RNA_SECONDARY_STRUCTURE_UNWINDING	44		Rejected!	
GO_ENDOPLASMIC_RETICULUM_CALCIUM_ION_HOMEOSTASIS	20		Rejected!	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	162	18		
GO_STEROID_METABOLIC_PROCESS	237	34		
GO_DIVALENT_INORGANIC_CATION_HOMEOSTASIS	343	21		
GO_REGULATION_OF_ANION_TRANSMEMBRANE_TRANSPORT	30		Rejected!	
GO_NEGATIVE_REGULATION_OF_GLYCOPROTEIN_METABOLIC_PROCESS	15		Rejected!	
GO_TOXIN_TRANSPORT	36		Rejected!	
GO_DETECTION_OF_LIGHT_STIMULUS	59		Rejected!	
GO_REGULATION_OF_HISTONE_PHOSPHORYLATION	13		Rejected!	
GO_REGULATION_OF_PROTEIN_IMPORT	183	19		
GO_NEUROLOGICAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE	14		Rejected!	
GO_NEGATIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	44		Rejected!	
GO_NEGATIVE_REGULATION_OF_DEPHOSPHORYLATION	77		Rejected!	
GO_DRUG_METABOLIC_PROCESS	39		Rejected!	
GO_CELLULAR_RESPONSE_TO_CYTOKINE_STIMULUS	606	63		
GO_FAT_CELL_DIFFERENTIATION	106		Rejected!	
GO_RESPONSE_TO_ABIOTIC_STIMULUS	1024	105		
GO_AMELOGENESIS	20		Rejected!	
GO_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE	156	24		
GO_RESPONSE_TO_PROGESTERONE	50		Rejected!	
GO_REGULATION_OF_PROTON_TRANSPORT	14		Rejected!	
GO_REGULATION_OF_NEURON_PROJECTION_REGENERATION	20		Rejected!	
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	15		Rejected!	
GO_POSITIVE_REGULATION_OF_SMAD_PROTEIN_IMPORT_INTO_NUCLEUS	12		Rejected!	
GO_GENE_SILENCING	212	15		
GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION	15		Rejected!	
GO_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL	13		Rejected!	
GO_ZINC_II_ION_TRANSPORT	26		Rejected!	
GO_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	13		Rejected!	
GO_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_MIGRATION	30		Rejected!	
GO_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	15		Rejected!	
GO_RESPONSE_TO_FATTY_ACID	83		Rejected!	
GO_DNA_METHYLATION_INVOLVED_IN_GAMETE_GENERATION	18		Rejected!	
GO_NUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS	83		Rejected!	
GO_EPITHELIAL_CELL_APOPTOTIC_PROCESS	25		Rejected!	
GO_DNA_SYNTHESIS_INVOLVED_IN_DNA_REPAIR	74		Rejected!	
GO_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION	111		Rejected!	
GO_RETROGRADE_TRANSPORT_ENDOSOME_TO_PLASMA_MEMBRANE	14		Rejected!	
GO_TRANSFORMING_GROWTH_FACTOR_BETA_RECEPTOR_SIGNALING_PATHWAY	95		Rejected!	
GO_DRUG_TRANSPORT	25		Rejected!	
GO_POSITIVE_REGULATION_OF_GROWTH	238	18		
GO_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	144		Rejected!	
GO_TISSUE_REMODELING	87		Rejected!	
GO_REGULATION_OF_CYTOPLASMIC_TRANSPORT	481	41		
GO_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT	11		Rejected!	
GO_SEGMENT_SPECIFICATION	17		Rejected!	
GO_CELLULAR_RESPONSE_TO_STEROL	15		Rejected!	
GO_T_CELL_MIGRATION	14		Rejected!	
GO_OSSIFICATION	251	30		
GO_MULTI_MULTICELLULAR_ORGANISM_PROCESS	213	20		
GO_REGULATION_OF_ENDOCYTOSIS	199	21		
GO_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	45		Rejected!	
GO_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	43		Rejected!	
GO_ACTION_POTENTIAL	94		Rejected!	
GO_GOLGI_TO_VACUOLE_TRANSPORT	27		Rejected!	
GO_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE	24		Rejected!	
GO_NEGATIVE_T_CELL_SELECTION	13		Rejected!	
GO_LIPOPROTEIN_LOCALIZATION	13		Rejected!	
GO_REGULATION_OF_CYTOKINE_BIOSYNTHETIC_PROCESS	94		Rejected!	
GO_NEGATIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING	51		Rejected!	
GO_DETECTION_OF_VISIBLE_LIGHT	44		Rejected!	
GO_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION	14		Rejected!	
GO_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_DEADENYLATION_DEPENDENT_DECAY	57		Rejected!	
GO_HISTONE_H3_K4_METHYLATION	32		Rejected!	
GO_NEGATIVE_REGULATION_OF_BLOOD_PRESSURE	43		Rejected!	
GO_ALCOHOL_METABOLIC_PROCESS	348	49		
GO_NEGATIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION	15		Rejected!	
GO_CELL_SUBSTRATE_JUNCTION_ASSEMBLY	41		Rejected!	
GO_MONOSACCHARIDE_TRANSPORT	54		Rejected!	
GO_REGULATION_OF_B_CELL_ACTIVATION	121		Rejected!	
GO_REGULATION_OF_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	12		Rejected!	
GO_REGULATION_OF_STEROL_TRANSPORT	38		Rejected!	
GO_POSITIVE_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION	876	73		
GO_NEGATIVE_REGULATION_OF_GROWTH	236	16		
GO_NEGATIVE_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION	13		Rejected!	
GO_REGULATION_OF_SYSTEM_PROCESS	507	44		
GO_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	203		Rejected!	
GO_REGULATION_OF_CARBOHYDRATE_BIOSYNTHETIC_PROCESS	87		Rejected!	
GO_RESPONSE_TO_BMP	94		Rejected!	
GO_IMIDAZOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	11		Rejected!	
GO_RESPONSE_TO_PH	42		Rejected!	
GO_SMALL_MOLECULE_CATABOLIC_PROCESS	328	36		
GO_OXALATE_TRANSPORT	12		Rejected!	
GO_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	12		Rejected!	
GO_RESPONSE_TO_TEMPERATURE_STIMULUS	148	19		
GO_REGULATION_OF_TOR_SIGNALING	68		Rejected!	
GO_DNA_REPLICATION_CHECKPOINT	15		Rejected!	
GO_RESPONSE_TO_ACETYLCHOLINE	18		Rejected!	
GO_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS	220	34		
GO_REGULATION_OF_ISOTYPE_SWITCHING	24		Rejected!	
GO_CELLULAR_GLUCOSE_HOMEOSTASIS	75		Rejected!	
GO_HEAD_DEVELOPMENT	709	54		
GO_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION	41		Rejected!	
GO_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	31		Rejected!	
GO_CYCLIC_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	34		Rejected!	
GO_REGULATION_OF_APPETITE	25		Rejected!	
GO_PROTEIN_DEGLYCOSYLATION	21		Rejected!	
GO_POSITIVE_REGULATION_OF_TRANSFORMING_GROWTH_FACTOR_BETA_PRODUCTION	16		Rejected!	
GO_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY	11		Rejected!	
GO_RESPONSE_TO_VITAMIN_D	33		Rejected!	
GO_TRANSLATIONAL_ELONGATION	111	22		
GO_REGULATION_OF_CELL_SUBSTRATE_ADHESION	173	17		
GO_CYTOKINE_SECRETION	38		Rejected!	
GO_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	47		Rejected!	
GO_LYMPHOCYTE_CHEMOTAXIS	38		Rejected!	
GO_MESODERMAL_CELL_DIFFERENTIATION	26		Rejected!	
GO_METANEPHRIC_MESENCHYME_DEVELOPMENT	14		Rejected!	
GO_BENZENE_CONTAINING_COMPOUND_METABOLIC_PROCESS	24		Rejected!	
GO_AUDITORY_RECEPTOR_CELL_DEVELOPMENT	18		Rejected!	
GO_REGULATION_OF_ACROSOME_REACTION	17		Rejected!	
GO_NEURONAL_STEM_CELL_POPULATION_MAINTENANCE	19		Rejected!	
GO_ORGANIC_CYCLIC_COMPOUND_CATABOLIC_PROCESS	427	125		
GO_ACTIN_FILAMENT_POLYMERIZATION	23		Rejected!	
GO_SMOOTH_MUSCLE_CONTRACTION	45		Rejected!	
GO_MACROPHAGE_CHEMOTAXIS	13		Rejected!	
GO_NEUTRAL_LIPID_METABOLIC_PROCESS	85	21		
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_4_PRODUCTION	22		Rejected!	
GO_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	72		Rejected!	
GO_RESPONSE_TO_LIPOPROTEIN_PARTICLE	20		Rejected!	
GO_AMINO_ACID_BETAINE_METABOLIC_PROCESS	18		Rejected!	
GO_ALPHA_BETA_T_CELL_ACTIVATION	54		Rejected!	
GO_RIBONUCLEOPROTEIN_COMPLEX_DISASSEMBLY	11		Rejected!	
GO_CELL_SUBSTRATE_ADHERENS_JUNCTION_ASSEMBLY	24		Rejected!	
GO_ENTEROENDOCRINE_CELL_DIFFERENTIATION	19		Rejected!	
GO_REGULATION_OF_JNK_CASCADE	159		Rejected!	
GO_CELLULAR_ALDEHYDE_METABOLIC_PROCESS	84		Rejected!	
GO_RHYTHMIC_BEHAVIOR	19		Rejected!	
GO_DEVELOPMENTAL_PIGMENTATION	40		Rejected!	
GO_ARGININE_METABOLIC_PROCESS	17		Rejected!	
GO_ACIDIC_AMINO_ACID_TRANSPORT	21		Rejected!	
GO_NON_RECOMBINATIONAL_REPAIR	70		Rejected!	
GO_CARBOHYDRATE_METABOLIC_PROCESS	662	79		
GO_REGULATION_OF_ACTIN_FILAMENT_BUNDLE_ASSEMBLY	77		Rejected!	
GO_OLFACTORY_LOBE_DEVELOPMENT	36		Rejected!	
GO_RESPONSE_TO_INTERLEUKIN_6	26		Rejected!	
GO_VASCULOGENESIS	59		Rejected!	
GO_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY	31		Rejected!	
GO_REGULATION_OF_CELL_CELL_ADHESION	380	37		
GO_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	11		Rejected!	
GO_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	100		Rejected!	
GO_IMMUNE_RESPONSE	1100	80		
GO_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	52		Rejected!	
GO_POSITIVE_REGULATION_OF_CAMP_METABOLIC_PROCESS	89		Rejected!	
GO_MECHANORECEPTOR_DIFFERENTIATION	51		Rejected!	
GO_HISTONE_UBIQUITINATION	34		Rejected!	
GO_CELLULAR_RESPONSE_TO_ANTIBIOTIC	16		Rejected!	
GO_NEGATIVE_REGULATION_OF_LYASE_ACTIVITY	27		Rejected!	
GO_NEURON_APOPTOTIC_PROCESS	35		Rejected!	
GO_REGULATION_OF_VASOCONSTRICTION	66		Rejected!	
GO_CELLULAR_RESPONSE_TO_FATTY_ACID	51		Rejected!	
GO_MONOVALENT_INORGANIC_ANION_HOMEOSTASIS	19		Rejected!	
GO_REGULATION_OF_PH	89		Rejected!	
GO_CYCLOOXYGENASE_PATHWAY	11		Rejected!	
GO_OXIDOREDUCTION_COENZYME_METABOLIC_PROCESS	107	17		
GO_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_INVOLVED_IN_CELL_CELL_SIGNALING	71		Rejected!	
GO_POSITIVE_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	33		Rejected!	
GO_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS	58		Rejected!	
GO_GRANULOCYTE_DIFFERENTIATION	15		Rejected!	
GO_GOLGI_RIBBON_FORMATION	11		Rejected!	
GO_NEGATIVE_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	11		Rejected!	
GO_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS	12		Rejected!	
GO_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	33		Rejected!	
GO__DE_NOVO_POSTTRANSLATIONAL_PROTEIN_FOLDING	14		Rejected!	
